"site_name","date","visit","plant_ID","Miner","GCS","GCS_damaged","GCS_lecan","Helmet","num_flatids","vine_cover","CBB","CBB_den","Obs_roya","roya","lecani","lecani_den","myco","myco_den","snail","snail_den","mite","mite_den"
"UTUA18","1/25/19",6,16,12,0,0,0,0,0,30,0,0,"A",0,0,0,0,0,0,0,0,0
"UTUA18","1/25/19",6,17,1,0,0,0,0,0,30,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","1/25/19",6,18,4,0,0,0,0,0,45,0,6,"A",0,0,0,0,0,0,0,0,0
"UTUA18","1/25/19",6,19,22,0,0,0,0,0,85,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA18","1/25/19",6,20,10,0,0,0,0,0,80,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,1,7,0,0,0,0,0,0,0,0,"W",38,1,0.04,1,0.04,0,0,0,0
"MARI3*","1/24/19",6,2,10,1,2,3,4,0,0,0,0,"A",84,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,3,54,0,4,7,5,0,0,3,30,"I",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,4,10,0,2,6,3,0,0,0,2,"W",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,5,16,0,0,0,0,0,0,0,0,"A",28,1,0.04,0,0,0,0,0,0
"MARI3*","1/24/19",6,6,12,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,7,11,0,0,0,0,0,0,0,0,"W",4,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,8,5,0,0,0,0,0,0,0,0,"A",34,2,0.08,0,0,0,0,0,0
"MARI3*","1/24/19",6,9,38,0,4,8,4,0,0,0,4,"I",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,10,9,0,0,0,0,0,0,0,0,"W",25,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,11,30,0,2,6,3,0,0,1,10,"A",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,12,28,0,2,6,3,0,0,0,2,"I",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,13,32,0,1,7,4,0,0,0,2,"W",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,14,22,0,0,0,0,0,0,0,9,"A",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,15,7,0,0,0,0,0,0,0,0,"I",18,1,0.04,1,0.04,0,0,0,0
"MARI3*","1/24/19",6,16,10,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,17,24,0,3,4,4,0,0,4,20,"A",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,18,6,0,1,4,5,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,19,21,0,2,5,5,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI3*","1/24/19",6,20,12,0,1,8,5,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,1,9,0,1,5,0,1,0,0,2,"W",93,12,0.48,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,2,14,0,0,0,0,0,0,1,1,"A",0,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,3,12,0,0,0,0,0,0,2,2,"I",65,3,0.12,0,0,0,0,0,0
"MARI2*","1/24/19",6,4,10,0,0,0,0,0,0,0,0,"W",4,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,5,2,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,6,16,0,0,0,0,0,0,4,13,"I",7,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,7,5,1,2,2,6,0,0,2,15,"W",6,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,8,3,0,0,0,0,0,0,0,0,"A",17,5,0.2,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,9,8,1,1,2,6,0,0,0,0,"I",85,8,0.32,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,10,7,2,2,1,5,0,0,0,3,"W",98,3,0.12,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,11,4,0,0,3,5,0,0,11,24,"A",73,5,0.2,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,12,23,0,3,5,4,0,0,2,19,"I",0,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,13,2,2,1,4,4,0,0,1,1,"W",25,7,0.28,0,0,0,0,0,0
"MARI2*","1/24/19",6,14,10,0,2,7,6,0,0,0,0,"A",21,3,0.12,0,0,0,0,0,0
"MARI2*","1/24/19",6,15,20,0,2,5,5,0,0,0,0,"I",102,12,0.48,6,0.24,0,0,1,0.04
"MARI2*","1/24/19",6,16,7,0,0,0,0,0,40,0,0,"W",35,12,0.48,7,0.28,1,0.04,0,0
"MARI2*","1/24/19",6,17,18,0,2,7,4,0,0,1,21,"A",0,0,0,0,0,0,0,0,0
"MARI2*","1/24/19",6,18,7,0,0,0,0,0,0,0,0,"I",71,4,0.16,0,0,0,0,0,0
"MARI2*","1/24/19",6,19,7,0,0,0,0,0,0,0,0,"W",34,10,0.4,1,0.04,0,0,0,0
"MARI2*","1/24/19",6,20,9,0,0,0,0,0,0,0,18,"A",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,1,4,0,6,9,9,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,2,3,0,0,0,4,0,0,0,0,"A",1,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,3,2,2,6,9,8,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,4,15,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,5,10,0,0,0,0,0,0,0,2,"A",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,6,0,0,3,5,4,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,7,3,0,1,1,3,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,8,14,0,0,2,3,0,0,0,0,"A",22,2,0.08,0,0,0,0,0,0
"MARI8*","1/24/19",6,9,1,0,3,4,1,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,10,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,11,24,0,2,5,5,0,0,0,0,"A",34,17,0.68,15,0.6,1,0.04,0,0
"MARI8*","1/24/19",6,12,27,0,2,7,2,0,0,0,0,"I",29,0,0,0,0,1,0.04,0,0
"MARI8*","1/24/19",6,13,7,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,14,7,0,3,7,3,0,0,0,0,"A",4,0,0,0,0,1,0.04,0,0
"MARI8*","1/24/19",6,15,21,0,6,12,6,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,16,8,0,4,8,5,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,17,3,0,4,7,1,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,18,9,0,0,0,0,0,0,0,0,"I",9,0,0,2,0.08,0,0,0,0
"MARI8*","1/24/19",6,19,0,0,3,7,4,0,0,0,20,"W",0,0,0,0,0,0,0,0,0
"MARI8*","1/24/19",6,20,10,0,2,9,2,0,0,0,0,"A",31,4,0.16,0,0,0,0,0,0
"UTUA16*","1/28/19",6,1,15,0,0,0,0,0,0,8,8,"W",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,2,13,0,0,0,0,0,0,0,0,"I",22,11,0.44,1,0.04,0,0,0,0
"UTUA16*","1/28/19",6,3,19,0,0,0,0,0,0,0,0,"W",4,1,0.04,0,0,0,0,0,0
"UTUA16*","1/28/19",6,4,22,0,0,0,0,1,0,0,0,"I",76,16,0.64,1,0.04,0,0,0,0
"UTUA16*","1/28/19",6,5,8,0,0,0,0,0,0,0,0,"W",74,8,0.32,5,0.2,0,0,0,0
"UTUA16*","1/28/19",6,6,57,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,7,13,0,0,0,0,0,0,0,0,"W",12,1,0.04,0,0,0,0,0,0
"UTUA16*","1/28/19",6,8,28,0,0,0,0,0,0,0,0,"I",13,6,0.24,1,0.04,0,0,0,0
"UTUA16*","1/28/19",6,9,22,0,0,0,0,0,0,1,2,"W",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,10,24,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,11,3,0,0,0,0,0,0,0,1,"W",24,6,0.24,3,0.12,0,0,0,0
"UTUA16*","1/28/19",6,12,9,0,0,0,0,0,0,0,0,"I",11,3,0.12,0,0,0,0,0,0
"UTUA16*","1/28/19",6,13,15,0,0,0,0,0,0,12,12,"W",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,14,3,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,15,32,0,0,0,0,0,0,0,0,"W",16,1,0.04,0,0,0,0,0,0
"UTUA16*","1/28/19",6,16,42,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,17,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,18,11,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,19,9,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA16*","1/28/19",6,20,5,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,1,27,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,2,2,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,3,30,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,4,13,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,5,9,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,6,18,0,2,6,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,7,10,0,2,5,1,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,8,10,0,0,0,0,5,10,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,9,15,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,10,29,0,4,4,2,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,11,22,0,3,5,5,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,12,17,0,2,5,1,1,5,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,13,20,0,3,5,1,0,50,2,5,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,14,19,0,4,7,1,0,20,3,5,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,15,27,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,16,15,0,3,7,2,2,10,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,17,11,0,0,0,0,0,5,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,18,28,0,2,4,6,0,20,0,0,"I",22,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,19,18,0,2,4,4,0,15,0,0,"W",12,0,0,0,0,0,0,0,0
"UTUA5","1/28/19",6,20,13,0,2,4,2,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,1,30,0,0,0,0,82,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,2,34,0,0,0,0,99,0,0,1,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,3,25,0,0,0,0,65,0,0,12,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,4,41,0,0,0,0,76,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,5,15,0,0,0,0,114,0,6,7,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,6,6,0,0,0,0,26,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,7,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,8,37,2,8,0,2,49,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,9,66,0,0,0,0,96,0,1,37,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,10,23,0,0,0,0,10,0,1,17,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,11,31,0,0,0,0,141,5,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,12,35,0,0,0,0,169,0,0,1,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,13,6,0,0,0,0,34,0,2,6,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,14,48,0,0,0,0,76,0,1,3,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,15,16,0,0,0,0,31,0,0,13,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,16,40,0,0,0,0,38,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,17,19,0,4,5,2,28,30,2,6,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,18,2,0,0,0,0,6,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,19,27,0,0,0,0,70,0,2,20,"W",0,0,0,0,0,0,0,0,0
"LASM1*","2/6/19",7,20,16,0,0,0,0,42,0,1,4,"I",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,1,9,0,0,0,0,2,0,0,0,"W",25,2,0.08,0,0,0,0,0,0
"LASM2","2/6/19",7,2,15,0,0,0,0,9,2,0,0,"I",43,1,0.04,0,0,0,0,0,0
"LASM2","2/6/19",7,3,5,0,0,0,0,1,0,0,0,"W",76,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,4,15,0,0,0,0,23,40,0,0,"I",77,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,5,17,0,0,0,0,5,5,0,0,"W",81,2,0.08,0,0,0,0,0,0
"LASM2","2/6/19",7,6,10,0,0,0,0,0,0,0,0,"I",47,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,7,14,0,0,0,0,7,5,0,3,"W",70,3,0.12,1,0.04,0,0,0,0
"LASM2","2/6/19",7,8,5,0,0,0,0,1,50,0,0,"I",31,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,9,5,0,0,0,0,2,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,10,5,0,0,0,0,12,0,0,1,"I",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,11,17,0,0,0,0,4,0,25,40,"W",15,2,0.08,0,0,0,0,0,0
"LASM2","2/6/19",7,12,5,0,0,0,0,0,0,0,0,"I",5,2,0.08,0,0,0,0,0,0
"LASM2","2/6/19",7,13,5,0,0,0,0,0,0,0,0,"W",3,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,14,11,0,0,0,0,3,0,0,0,"I",4,1,0.04,0,0,0,0,0,0
"LASM2","2/6/19",7,15,7,0,0,0,0,9,50,0,0,"W",49,2,0.08,0,0,0,0,0,0
"LASM2","2/6/19",7,16,7,0,0,0,0,12,0,0,22,"I",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,17,13,0,0,0,0,2,0,0,0,"W",12,1,0.04,0,0,0,0,0,0
"LASM2","2/6/19",7,18,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,19,0,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM2","2/6/19",7,20,6,0,0,0,0,4,0,0,0,"I",28,3,0.12,0,0,0,0,0,0
"LASM3","2/6/19",7,1,7,5,5,2,2,0,0,0,0,"W",9,2,0.08,0,0,0,0,0,0
"LASM3","2/6/19",7,2,5,0,0,0,0,0,2,0,0,"I",27,2,0.08,0,0,0,0,0,0
"LASM3","2/6/19",7,3,2,0,0,0,0,1,60,0,0,"W",54,0,0,0,0,0,0,3,0.12
"LASM3","2/6/19",7,4,9,3,2,2,2,0,0,0,0,"I",16,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,5,11,0,0,0,0,1,0,0,0,"W",35,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,6,7,0,0,0,0,1,0,0,0,"I",17,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,7,9,6,6,3,2,0,0,0,0,"W",22,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,8,2,0,0,0,0,0,0,0,0,"I",7,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,9,10,0,0,0,0,4,20,0,0,"W",58,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,10,16,0,0,0,0,2,50,0,0,"I",20,1,0.04,0,0,0,0,0,0
"LASM3","2/6/19",7,11,8,0,0,0,0,1,0,0,0,"W",26,2,0.08,0,0,0,0,0,0
"LASM3","2/6/19",7,12,11,5,3,1,2,0,0,0,0,"I",36,3,0.12,1,0.04,0,0,0,0
"LASM3","2/6/19",7,13,7,4,3,2,1,0,0,0,0,"W",39,5,0.2,0,0,0,0,0,0
"LASM3","2/6/19",7,14,9,0,0,0,0,0,0,0,0,"I",25,4,0.16,0,0,0,0,0,0
"LASM3","2/6/19",7,15,10,2,2,2,2,4,0,0,0,"W",48,3,0.12,0,0,0,0,0,0
"LASM3","2/6/19",7,16,7,4,2,2,2,0,0,0,0,"I",45,2,0.08,3,0.12,0,0,1,0.04
"LASM3","2/6/19",7,17,9,0,0,0,0,0,0,0,0,"W",54,7,0.28,6,0.24,0,0,1,0.04
"LASM3","2/6/19",7,18,1,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,19,2,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM3","2/6/19",7,20,3,0,0,0,0,2,0,0,0,"I",6,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,2,11,0,0,0,0,2,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,4,2,0,0,0,0,0,2,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,9,11,0,0,0,0,2,0,4,7,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,10,13,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,11,28,0,0,0,0,0,0,0,11,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,12,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,14,19,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,16,13,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,17,12,0,0,0,0,0,0,0,2,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,18,36,0,0,0,0,0,0,0,2,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,20,4,0,0,0,0,2,0,2,6,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,21,2,0,0,0,0,0,0,0,0,"I",9,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,22,7,0,0,0,0,1,0,0,5,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,23,27,0,0,0,0,4,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,26,15,0,0,0,0,1,5,0,9,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,28,14,0,0,0,0,25,30,0,0,"I",98,6,0.24,4,0.16,0,0,0,0
"UTUA13","2/7/19",7,29,18,0,0,0,0,10,0,0,1,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,30,25,0,0,0,0,3,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,31,7,0,0,0,0,0,0,0,7,"W",0,0,0,0,0,0,0,0,0
"UTUA13","2/7/19",7,32,11,0,0,0,0,3,0,0,1,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,1,37,0,0,0,0,0,0,0,0,"W",11,2,0.08,0,0,0,0,0,0
"UTUA20*","2/7/19",7,2,21,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,3,16,0,0,0,0,0,0,0,1,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,4,14,0,0,0,0,0,0,0,0,"I",75,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,5,22,0,0,0,0,0,0,3,5,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,6,39,0,0,0,0,0,0,1,5,"I",27,5,0.2,0,0,0,0,0,0
"UTUA20*","2/7/19",7,7,26,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,8,13,0,0,0,0,0,0,1,1,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,9,7,0,0,0,0,0,0,2,2,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,10,13,0,0,0,0,0,0,0,0,"I",29,1,0.04,1,0.04,0,0,0,0
"UTUA20*","2/7/19",7,11,55,0,0,0,0,5,0,6,8,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,12,14,0,0,0,0,6,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,13,14,0,0,0,0,3,0,6,7,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,14,17,0,0,0,0,0,40,0,0,"I",73,16,0.64,0,0,0,0,0,0
"UTUA20*","2/7/19",7,15,9,0,0,0,0,1,0,0,4,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,16,20,0,0,0,0,1,0,3,5,"I",16,2,0.08,0,0,0,0,0,0
"UTUA20*","2/7/19",7,17,47,0,0,0,0,0,0,3,5,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,18,8,0,0,0,0,0,0,9,13,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,19,19,0,0,0,0,0,0,2,2,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","2/7/19",7,20,13,0,0,0,0,0,0,3,3,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,1,3,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,2,1,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,3,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,4,2,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,5,10,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,6,3,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,7,7,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,8,1,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,9,9,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,10,11,0,0,0,0,0,2,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,11,1,0,0,0,0,0,40,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,12,3,0,0,0,0,1,5,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,13,8,0,0,0,0,0,85,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,14,2,0,0,0,0,0,15,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,15,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,16,4,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,17,2,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,18,18,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,19,2,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","2/11/19",7,20,12,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,1,25,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,2,1,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,3,4,0,0,0,0,0,0,0,11,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,4,9,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,5,6,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,6,5,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,7,5,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,8,6,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,9,8,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,10,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,11,2,0,0,0,0,0,0,0,4,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,12,4,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,13,2,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,14,1,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,15,3,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,16,6,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,17,4,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,18,25,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"YAUC4*","2/14/19",7,19,23,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
